>dept>|>num>|>name>|>desc>|>req>
>POL>|> 168B>|>American Foreign Policy>|>Overview of America's foreign policy since 1945. Topics include the Cold War era, the economic competitiveness of the United States, the role of the United States in selected world regions, the role of human rights in U.S. foreign policy, the U.S. participation in the United Nations, post-Cold War foreign policy, and the making and implementing of foreign policy. Usually offered every year.\nMr. Art>|>SS>
>POL>|> 172B>|>Introduction to International Political Economy>|>Prerequisite: POL 15a.\n\nThe politics and modern evolution of international economic relations, comprising trade, money, multinational productions, and development. Also the role of states and transnational actors in international markets and the global differentiation of power, and distribution of wealth. Usually offered every year.\nMr. Chase>|>SS>
>POL>|> 173A>|>Foreign Economic Policy>|>Presents the history and politics of the foreign economic policy in the United States. Emphasis is on political and economic considerations that influence the domestic actors and institutions involved in the formulation of policy. Usually offered every year.\nMr. Chase>|>OC>
>POL>|> 173A>|>Foreign Economic Policy>|>Presents the history and politics of the foreign economic policy in the United States. Emphasis is on political and economic considerations that influence the domestic actors and institutions involved in the formulation of policy. Usually offered every year.\nMr. Chase>|>SS>
>POL>|> 173A>|>Foreign Economic Policy>|>Presents the history and politics of the foreign economic policy in the United States. Emphasis is on political and economic considerations that influence the domestic actors and institutions involved in the formulation of policy. Usually offered every year.\nMr. Chase>|>WI>
>POL>|> 173A>|>U.S. Foreign Economic Policy>|>Presents the history and politics of the foreign economic policy in the United States. Emphasis is on political and economic considerations that influence the domestic actors and institutions involved in the formulation of policy. Usually offered every year.\nMr. Chase>|>OC>
>POL>|> 173A>|>U.S. Foreign Economic Policy>|>Presents the history and politics of the foreign economic policy in the United States. Emphasis is on political and economic considerations that influence the domestic actors and institutions involved in the formulation of policy. Usually offered every year.\nMr. Chase>|>SS>
>POL>|> 173A>|>U.S. Foreign Economic Policy>|>Presents the history and politics of the foreign economic policy in the United States. Emphasis is on political and economic considerations that influence the domestic actors and institutions involved in the formulation of policy. Usually offered every year.\nMr. Chase>|>WI>
>POL>|> 174B>|>Seminar: Problems of National Security>|>Analysis of the role and utility of military power in international politics. Selected case studies from the last fifty years. Selected topics on post-Cold War military issues, including the spread of weapons of mass destruction, collective approaches to coercion, and the role of U.S. military power in world stability. Usually offered every year.\nMr. Art>|>SS>
>POL>|> 175B>|>Global Civil Society>|>The role of international organizations in the contemporary global political and economic system, the ways in which they influence or contribute to major international policy issues, and the interactions between international organizations and global civil society. Usually offered every year.\nMs. Thorne>|>SS>
>POL>|> 177B>|>National Security Strategy: The Case of Israel>|>Examines key concepts in national security studies and accesses their relevance to Israel's pursuit of national security. Evaluates the extent to which Israel's strategy is typical of small states facing numerically superior neighbors. Usually offered every second year.\nMr. Feldman>|>SS>
>POL>|> 180B>|>Sustaining Development>|>Prerequisite: Some familiarity with development issues. \n\nExplores different institutionalized approaches to development. Examines how institutions affect development in selected geographic areas, at levels ranging from local to national and international. Considers why similar policies when implemented in different ways may lead to quite distinct outcomes. Usually offered every year.\nMs. Thorne>|>NW>
>POL>|> 180B>|>Sustaining Development>|>Prerequisite: Some familiarity with development issues. \n\nExplores different institutionalized approaches to development. Examines how institutions affect development in selected geographic areas, at levels ranging from local to national and international. Considers why similar policies when implemented in different ways may lead to quite distinct outcomes. Usually offered every year.\nMs. Thorne>|>SS>
>POL>|> 182A>|>Liberal Political Thought>|>An exploration of the history of liberal thought as well as contemporary critics and defenders of liberalism, focusing primarily on American and European authors. Authors may include Locke, Smith, Montesquieu, Mill, Tocqueville, Dewey, Rawls, Hayek, Shklar, MacIntyre, Oakeshott, Sandel, Walzer, and Okin. Usually offered every fourth year.\nMr. McCarty>|>SS>
>POL>|> 183B>|>Rhetoric and Deception in Politics: From Plato and Aristotle to Bush and Obama>|>Examines rhetoric and deception in democratic politics. Explores whether rhetoric elevates or distorts discourse, whether lying is ever permissible, what circumstances might render lies permissible, and whether deception might in some ways be politically, morally, or psychologically necessary. Special one-time offering, spring 2010.\nMr. McCarty>|>SS>
>POL>|> 187B>|>Conservative Political Thought>|>Focuses on American and European thinkers, with an emphasis on critics of equality and unlimited commercial and civil liberty. Readings include political philosophy and literature. Authors may include Burke, Oakeshott, Calhoun, Conrad, Tocqueville, Augustine, Nisbett, Strauss, and C. S. Lewis. Usually offered every second year.\nMr. Yack>|>SS>
>POL>|> 190B>|>Seminar: Democratic Theory>|>Explores in depth the nature, virtues, and limitations of democracy as a way of organizing political affairs. Brings together classic texts, for example, Rousseau's Social Contract, with more recent topical readings on topics like democracy and nationalism. Usually offered every third year.\nMr. Yack>|>SS>
>POL>|> 194A>|>Politics and the Novel>|>Selected works of fiction as sources of political ideas and pictures of political and social life. How modern fiction helps us understand social change, societies in transition and decay, revolution, law, bureaucracy, and ethnicity. Authors such as Kafka, Conrad, Borges, Dostoevsky, Ford Madox Ford, Babel, Greene, Malraux, and Carpenter. Usually offered every second year.\nMr. Levin>|>SS>
>POL>|> 195B>|>Shakespeare and Politics: Classes and Ethnicity>|>Shakespeare as sources for understanding selected work of the role of leaders and followers, elites and masses, class and ethnicity, social change, the relations between disparate social orders, and societies ins transition. Usually offered every second year.\nMr. Levin>|>SS>
>POL>|> 211A>|>Graduate Seminar: Political Theory>|>Core course in political theory, required of all Politics Ph.D. students.\n\nExplores a few themes, such as justice, freedom, and community, by means of careful reading of a selection of classical and contemporary texts. Usually offered every second year.\nMr. Yack>|>>
>POL>|> 212A>|>Graduate Seminar: Research Methods and Methodology>|>Familiarizes students with the major research techniques of a qualitative nature for political science and addresses central issues in the logic of inquiry in social science. Issues and techniques include the case study method, the comparative method, counterfactual, and research design. Usually offered every second year.\nMr. Kryder>|>>
>POL>|> 213A>|>Graduate Seminar: Comparative Political Institutions and Public Policy>|>Studies the ideas and institutions of representative democracy from a comparative perspective. Topics include parties and party systems, variations in constitutional government from presidentialism to parliamentarianism, the process and prerequisites of democratization, and the comparative politics of the welfare state. Usually offered every second year.\nMr. Burg or Ms. Klausen>|>>
>POL>|> 213B>|>Graduate Seminar: Selected Topics in Comparative Politics>|>Provides graduate students an opportunity to engage in research and discussion of selected issues in comparative politics. Usually offered every second year.\nMr. Burg or Ms. Klausen>|>>
>POL>|> 214A>|>Graduate Seminar: International Relations>|>Examines the international relations of national political systems. Topics include the impact of evolving international institutions and norms on the course of world politics; the effects of security, economic, and environmental factors; and the interaction between domestic politics and foreign policy. Special attention is given to American foreign policy and the changing place of the United States in world politics. Usually offered every second year.\nMr. Art>|>>
>POL>|> 215A>|>Graduate Seminar: American Political Development>|>Examines the creation and evolution of national institutions in the United States. Themes include the influence of ideas on institutional development; the influence of institutional arrangements on conflicts and policies; and the changing nature of ideas and institutions, especially in such pivotal periods as the founding, the Civil War, the progressive era, the New Deal, and the 1960s and 1970s. Usually offered every second year. \nMr. Kryder or Mr. Mapps>|>>
>POL>|> 215B>|>Graduate Seminar: Advanced Topics in American Politics>|>Provides graduate students an opportunity to engage in research and discussion of selected issues in American politics. Each term the seminar deals with a different topic in greater depth than is possible in the context of the program's field seminar in this area. Usually offered every second year.\nMs. Greenlee, Mr. Kryder, or Mr. Mapps>|>>
>POL>|> 340D>|>Proseminar>|>Required of all PhD and MA students. Not for credit.\n\nYear-long course that meets biweekly. Focuses on professional development, including teaching competency. Offered every year.\nStaff>|>>
>PSYC>|>   1A>|>Introduction to Psychology>|>A survey of contemporary psychology. Topics include brain and behavior, perception, memory, learning, cognitive processes, plasticity, intelligence, child and adult development, personality, social behavior, and the relationship between normal and abnormal behavior. Usually offered every semester.\nMr. Sekuler and Staff>|>SS>
>PSYC>|>  13B>|>Perception>|>Prerequisite: PSYC 1a or MATH 10a and sophomore standing in psychology or neuroscience. \n\nA survey of the field including topics such as visual directions, stereoscopic vision, monocular size-distance and shape-slant perception, perception of motion and movement. Usually offered every semester.\nMr. Sekular>|>SS>
>PSYC>|>  14A>|>Comparative Psychology>|>Prerequisite: PSYC 1a.\n\nThe analysis of the behavior of organisms from a comparative and evolutionary perspective, considering genetic, humoral, sensory, and experiential factors in the control of behavior. Usually offered every year.\nMr. Wodinsky>|>SS>
>PSYC>|>  15A>|>Biological Bases of Motivation>|>Prerequisite: PSYC 1a.\n\nTopics include hunger, thirst, migration, and sexual behavior. Evidence from biology, neurophysiology, and endocrinology is evaluated. Usually offered every year.\nMr. Wodinsky>|>SS>
>PSYC>|>  21A>|>Learning and Behavior>|>Prerequisite: PSYC 1a.\n\nCurrent theories of learning will be explored in the light of experimental evidence derived from animal roles. Usually offered every year.\nMr. Wodinsky>|>SS>
>PSYC>|>  31A>|>Personality>|>Prerequisite: PSYC 1a.\n\nCovers major personality theories and related research. Emphasis will be on application of theory, issues in personality assessment, and personality development across the life span. Usually offered every second year.\nMs. Lachman and Staff>|>SS>
>PSYC>|>  32A>|>Abnormal Psychology>|>Prerequisite: PSYC 1a.\n\nA general introduction to psychopathology. Various theoretical models will be discussed. The techniques and findings of research, clinical, and experimental will be emphasized. Usually offered every year.\nMr. Knight>|>SS>
>PSYC>|>  33A>|>Developmental Psychology>|>Prerequisite: PSYC 1a.\n\nAn examination of normal child development from conception through adolescence. Course will focus on theoretical issues and processes of development with an emphasis on how biological and environmental influences interact. Usually offered every year.\nMr. Watson>|>SS>
>PSYC>|>  34B>|>Social Psychology>|>Prerequisite: PSYC 1a.\n\nAn introduction to theory and research on the psychological processes that relate the individual to the larger social world in terms of behaviors, thoughts, and feelings. Topics include attitudes, social perception, prejudice and discrimination, attraction, behavior in groups, and the role of culture. Usually offered every year.\nMr. Isaacowitz>|>SS>
>PSYC>|>  36B>|>Adolescence and the Transition to Maturity>|>Prerequisite: PSYC 1a.\n\nExamines the core issues (identity, intimacy, sexuality, spirituality, etc.) that define development during adolescence. Heavy emphasis is placed on the integration of research and theory in understanding adolescence. Usually offered every year. \nStaff>|>SS>
>PSYC>|>  36B>|>Adolescence and the Transition to Maturity>|>Prerequisite: PSYC 1a.\n\nExamines the core issues (identity, intimacy, sexuality, spirituality, etc.) that define development during adolescence. Heavy emphasis is placed on the integration of research and theory in understanding adolescence. Usually offered every year. \nStaff>|>WI>
>PSYC>|>  37A>|>The Psychology of Adult Development and Aging>|>This course may not be taken for credit by students who have previously taken PSYC 101b.\n\nDescribes the sensory, cognitive, personality, and social changes that occur in normal aging. Emphasis on pathways to successful aging in the context of a shifting balance of gains and losses in psychological and physical functioning. Usually offered every year.\nMr. Isaacowitz and Ms. Lachman>|>SS>
>PSYC>|>  38A>|>Health Psychology>|>Prerequisite: PSYC 1a. This course may not be taken for credit by students who have previously taken PSYC 131b.\n\nAn examination of the social and psychological factors important for well-being, physical health, and effective medical care. Psychological perspectives are applied to such topics as health promotion and compromise, the stress-illness relationship, social relations, chronic illness, death and dying, and health care provider and patient interactions. Usually offered every second year.\nStaff>|>SS>
>PSYC>|>  38A>|>Health Psychology>|>Prerequisite: PSYC 1a. This course may not be taken for credit by students who have previously taken PSYC 131b.\n\nAn examination of the social and psychological factors important for well-being, physical health, and effective medical care. Psychological perspectives are applied to such topics as health promotion and compromise, the stress-illness relationship, social relations, chronic illness, death and dying, and health care provider and patient interactions. Usually offered every second year.\nStaff>|>WI>
>PSYC>|>  51A>|>Statistics>|>Prerequisite: PSYC 1a or the permission of the instructor. Students must consult with the department one semester before anticipated enrollment. This course normally should be completed by the end of the sophomore year. \n\nCovers the fundamentals of descriptive and inferential statistics. Techniques useful in the behavioral sciences will be emphasized. Students learn the theory of statistical decisions, practical application of statistical software, and how to analyze journal articles. Usually offered every semester.\nMr. DiZio and Mr. Fiser>|>QR>
>PSYC>|>  51A>|>Statistics>|>Prerequisite: PSYC 1a or the permission of the instructor. Students must consult with the department one semester before anticipated enrollment. This course normally should be completed by the end of the sophomore year. \n\nCovers the fundamentals of descriptive and inferential statistics. Techniques useful in the behavioral sciences will be emphasized. Students learn the theory of statistical decisions, practical application of statistical software, and how to analyze journal articles. Usually offered every semester.\nMr. DiZio and Mr. Fiser>|>SS>
>PSYC>|>  52A>|>Research Methods and Laboratory in Psychology>|>Prerequisites: PSYC 1a and 51a. In order to pre-enroll in this course, students must consult with the department one semester before anticipated enrollment. This course normally should be completed by the end of the sophomore year. Refer to the Schedule of Classes each semester for information regarding applicability to the writing intensive requirement.\n\nThe laboratory/lecture offers supervised practice in experimental design, data analysis and interpretation, and formal presentation of experimental results. Usually offered every semester.\nStaff>|>QR>
>PSYC>|>  52A>|>Research Methods and Laboratory in Psychology>|>Prerequisites: PSYC 1a and 51a. In order to pre-enroll in this course, students must consult with the department one semester before anticipated enrollment. This course normally should be completed by the end of the sophomore year. Refer to the Schedule of Classes each semester for information regarding applicability to the writing intensive requirement.\n\nThe laboratory/lecture offers supervised practice in experimental design, data analysis and interpretation, and formal presentation of experimental results. Usually offered every semester.\nStaff>|>SS>
>PSYC>|>  52A>|>Research Methods and Laboratory in Psychology>|>Prerequisites: PSYC 1a and 51a. In order to pre-enroll in this course, students must consult with the department one semester before anticipated enrollment. This course normally should be completed by the end of the sophomore year. Refer to the Schedule of Classes each semester for information regarding applicability to the writing intensive requirement.\n\nThe laboratory/lecture offers supervised practice in experimental design, data analysis and interpretation, and formal presentation of experimental results. Usually offered every semester.\nStaff>|>WI>
>PSYC>|>  52A>|>Research Methods and Laboratory in Psychology>|>Prerequisites: PSYC 1a and 51a. In order to pre-enroll in this course, students must consult with the department one semester before anticipated enrollment. This course normally should be completed by the end of the sophomore year. \n\nThe laboratory/lecture offers supervised practice in experimental design, data analysis and interpretation, and formal presentation of experimental results. Usually offered every semester.\nStaff>|>QR>
>PSYC>|>  52A>|>Research Methods and Laboratory in Psychology>|>Prerequisites: PSYC 1a and 51a. In order to pre-enroll in this course, students must consult with the department one semester before anticipated enrollment. This course normally should be completed by the end of the sophomore year. \n\nThe laboratory/lecture offers supervised practice in experimental design, data analysis and interpretation, and formal presentation of experimental results. Usually offered every semester.\nStaff>|>SS>
>PSYC>|>  52A>|>Research Methods and Laboratory in Psychology>|>Prerequisites: PSYC 1a and 51a. In order to pre-enroll in this course, students must consult with the department one semester before anticipated enrollment. This course normally should be completed by the end of the sophomore year. \n\nThe laboratory/lecture offers supervised practice in experimental design, data analysis and interpretation, and formal presentation of experimental results. Usually offered every semester.\nStaff>|>WI>
>PSYC>|> 131A>|>Child Development across Cultures>|>Prerequisite: PSYC 33a or 36b.\n\nIn this seminar child development is compared across two cultures within the United States: the dominant European American culture and Navajo culture. The main objective of the course is to help students learn about the process involved as culture influences development. Usually offered every year.\nMr. Watson>|>SS>
>PSYC>|> 131A>|>Child Development across Cultures>|>Prerequisite: PSYC 33a or 36b.\n\nIn this seminar child development is compared across two cultures within the United States: the dominant European American culture and Navajo culture. The main objective of the course is to help students learn about the process involved as culture influences development. Usually offered every year.\nMr. Watson>|>WI>
>PSYC>|> 133A>|>Seminar in Nonverbal Communication>|>Prerequisites: PSYC 1a, 51a, and 52a or permission of the instructor. \n\nSeminar in advanced topics in nonverbal communication covering theoretical and methodological issues. Topics will include the nonverbal communication of one or more attributes (emotion, demographic qualities, identity, and personality traits) through various modalities (face, voice, body) and the factors that influence the accuracy of nonverbal communication. Usually offered every second year.\nMs. Zebrowitz>|>SS>
>PSYC>|> 136B>|>Advanced Topics in Developmental Psychology>|>Prerequisites: PSYC 33a and 52a and permission of the instructor. Juniors and seniors have priority for enrollment.  Although topics vary from year to year, the course may NOT be repeated for credit.\n\nProvides students with detailed information about theories and special topics of research in developmental psychology. Usually offered every second year.\nMr. Watson>|>SS>
>PSYC>|> 136B>|>Advanced Topics in Developmental Psychology>|>Prerequisites: PSYC 33a and 52a and permission of the instructor. Juniors and seniors have priority for enrollment.  Although topics vary from year to year, the course may NOT be repeated for credit.\n\nProvides students with detailed information about theories and special topics of research in developmental psychology. Usually offered every second year.\nMr. Watson>|>WI>
>PSYC>|> 150B>|>Organizational Behavior>|>Prerequisites: PSYC 1a, PSYC 51a, and PSYC 52a. \n\nCovers the fundamentals of industrial/organizational psychology, including the topics of leadership, work motivation, organizational culture, organizational structure, group dynamics, perception, decision making, and cross-cultural interaction. Assignments include group project analysis of real organizational dilemma using concepts covered in class. Usually offered every year.\nMr. Molinsky>|>SS>
>PSYC>|> 160B>|>Seminar on Sex Differences>|>Prerequisite: PSYC 1a, 51a, 52a or permission of the instructor. \n\nConsiders research evidence bearing on sex differences in the cognitive domain and in the social domain, evaluating this evidence in light of biological, cultural, and social-cognitive theories as well as methodological issues. Usually offered every second year.\nMs. Zebrowitz>|>SS>
>PSYC>|> 160B>|>Seminar on Sex Differences>|>Prerequisite: PSYC 1a, 51a, 52a or permission of the instructor. \n\nConsiders research evidence bearing on sex differences in the cognitive domain and in the social domain, evaluating this evidence in light of biological, cultural, and social-cognitive theories as well as methodological issues. Usually offered every second year.\nMs. Zebrowitz>|>WI>
>PSYC>|> 161A>|>Clinical Psychology Practicum I>|>Prerequisites: PSYC 1a and 31a or 32a, and permission of the instructor. Students must enroll in this course in order to enroll in PSYC 161b and should enroll in this course only if they intend to enroll in PSYC 161b in the spring semester.\n\nIn conjunction with PSYC 161b, provides intensive supervised experience in mental health intervention. Students serve in helping roles as volunteers for eight hours a week in social service and mental health programs. They relate their experience to empirical and literary readings within the context of group supervision in weekly seminars. Usually offered every year.\nMr. Cunningham>|>SS>
>PSYC>|> 161B>|>Clinical Psychology Practicum II>|>Prerequisite: Students may enroll in the course only if they have completed PSYC 161a in the previous semester.\n\nIn conjunction with PSYC 161a, provides intensive supervised experience in mental health intervention. Students serve in helping roles as volunteers for eight hours a week in social service and mental health programs. They relate their experience to empirical and literary readings within the context of group supervision in weekly seminars. Usually offered every year.\nMr. Cunningham>|>SS>
>PSYC>|> 169B>|>Disorders of Childhood>|>Prerequisites: PSYC 1a, 33a, and permission of the instructor. Seniors and juniors have priority for admission. \n\nIssues of theory, research, and practice in the areas of child and family psychopathology and treatment are reviewed in the context of normal developmental processes. Usually offered every fall.\nMr. Cunningham>|>SS>
>PSYC>|> 193B>|>Tests and Measurements>|>Prerequisites: PSYC 1a and 51a.\n\nCovers test theory, types of measurement, the theory and measurement of reliability and validity, and test construction. The measurement of intelligence, achievement, and personality are considered. Usually offered every second year. \nMr. Knight>|>SS>
>PSYC>|> 195A>|>History of Psychology>|>Structuralism, Gestalt theory, William James (consciousness), functionalism, behaviorism, learning theories, psychoanalysis, Piaget, cognitive theories, and so on. Recommended for students taking the psychology GRE. Usually offered every semester.\nMr. Wodinsky>|>SS>
>PSYC>|> 210A>|>Advanced Psychological Statistics I>|>In conjunction with PSYC 210b, this course teaches students how to do independent data analysis in psychology at a PhD-level. Topics include methods for describing data, exploratory data analysis, elementary probability theory, null hypothesis significance testing and alternatives, the binomial distribution, contingency table analysis, one-way and factorial analysis of variance, and repeated measures analysis. Students receive extensive instruction in the use of the Statistical Program for the Social Sciences (SPSS). Usually offered every year. \nMr. Liu>|>>
>PSYC>|> 210B>|>Advanced Psychological Statistics II>|>Prerequisite: PSYC 210a.\n\nThis course is a continuation of PSYC 210a. Topics include statistical power analysis, simple correlation and regression, multiple regression, nonparametric statistics, an introduction of logistic regression, and a brief introduction to multivariate procedures. Students learn to use multiple regression as a general data analytic system. More advanced instruction in SPSS is also provided. Usually offered every year.\nMr. Liu>|>>
>PSYC>|> 211A>|>Graduate Research Methods in Psychology>|>A required course for all master's degree students, first-year doctoral students in the social developmental program, and selected undergraduate students by permission of the instructor. Students who are interested in this course must consult with the department one semester before anticipated enrollment. \n\nThe lecture offers supervised practice in research design, including experimental and correlational designs, data analysis and interpretation, and formal presentation of research results. Usually offered every year in the fall semester.\nMr. Liu>|>>
>PSYC>|> 215A>|>Multivariate Statistics I: Applied Structural Equation Modeling>|>Prerequisites: PSYC 210a and b or equivalents.\n\nCovers theory, methods, and applications of structural equation modeling (SEM) using LISREL. Introduces the conceptual and procedural principles underlying SEM, enables students to analyze data by using SEM methods, and exposes students to SEM techniques used in the literature. Usually offered every second year.\nMr. Liu>|>>
>PSYC>|> 216A>|>Multivariate Statistics II: Applied Hierachical Linear Models>|>Prerequisite: PSYC 210a and b, or equivalent.\n\nAcquaints students with the basic theory, methods, and most importantly, applications of hierarchical linear models (HLM). This course is designed to introduce the conceptual and procedural principles underlying HLM; enable students to analyze data by using the HLM methods; and expose students to the literature in which HLM techniques have been used. Usually offered every second year.\nMr. Liu>|>>
>PSYC>|> 300A>|>Proseminar in Brain, Body, and Behavior I>|>Offers an in-depth review of primary sources in several major topic areas of social and developmental psychology. Usually offered every second year.\nStaff>|>>
>PSYC>|> 302A>|>Proseminar in Brain, Body, and Behavior II>|>An in-depth review of primary sources in several major topic areas of social and developmental psychology. Usually offered every second year.\nStaff>|>>
>PSYC>|> 316A>|>Psychology Research Seminar>|>Required of all social developmental program graduate students who have not been admitted to candidacy. Usually offered every year.\nStaff>|>>
>PSYC>|> 316A>|>Psychology Research Seminar>|>Required of all social developmental program graduate students. Usually offered every year.\nStaff>|>>
>QBIO>|> 110A>|>Numerical Modeling of Biological Systems>|>Prerequisite: MATH 10a and b or equivalent.\n\nModern scientific computation applied to problems in molecular and cell biology. Covers techniques such as numerical integration of differential equations, molecular dynamics and Monte Carlo simulations. Applications range from enzymes and molecular motors to cells. Usually offered every year.\nMr. Hagan>|>SN>
>QBIO>|> 120B>|>Quantitative Biology Instrumentation Laboratory>|>Focuses on optical and other instruments commonly used in biomedical laboratories to make quantitative measurements in vivo and in vitro. Students disassemble and reconfigure modular instruments in laboratory exercises that critically evaluate instrument reliability and usability and investigate the origins of noise and systematic error in measurements. Usually offered every year.\nMr. Dogic>|>SN>
>QBIO>|> 120B>|>Quantitative Biology Instrumentation Laboratory>|>Focuses on optical and other instruments commonly used in biomedical laboratories to make quantitative measurements in vivo and in vitro. Students disassemble and reconfigure modular instruments in laboratory exercises that critically evaluate instrument reliability and usability and investigate the origins of noise and systematic error in measurements. Usually offered every year.\nStaff>|>SN>
>RBIF>|> 100>|>Introduction to Bioinformatics Scripting and Programming>|>This is a four credit course which runs for 13 weeks.\n\nThis 13-week course is meant as a high-content introduction to scripting and\nprogramming with applications in bioinformatics. It is appropriate for students with little or no previous programming experience. The course focuses on the fundamentals of programming with weekly programming and introductory bioinformatics assignments. The course begins with basic training in Python, including object-oriented programming and graphical applications. The rest of the course is an introduction to Perl including the BioPerl packages for parsing of biological data. This course will give introductory students the capability to perform simple programming tasks as well as extend their training in Perl and Python.>|>>
>RBIF>|> 100>|>Introduction to Bioinformatics Scripting and Programming>|>Note: This is a four credit course which runs for 13 weeks.\n\nThis course is a high-content introduction to scripting and programming with applications in bioinformatics. It is appropriate for students with little or no previous programming experience. The course focuses on the fundamentals of programming, including basic training in Python, object-oriented programming and graphical applications, and Perl programming including the BioPerl packages for parsing of biological data. \n\nAt the end of the course, students will be able to:\n\nCreate simple programs in Perl and Python.\n\nManipulate data from public repositories and typical biological data structures.\n\nScript bioinformatics tasks, such as sequence searching and manipulation.\n\nAccess large repositories, such as Ensembl, the PDB, and GenBank through scripting procedures.\n\nUse BioPerl or BioPython to perform basic bioinformatics tasks.\n\nIdentify bioinformatics problems that can be best solved using simple computer programs and create the necessary programs.\n\nAnalyze and modify existing bioinformatics scripts to suit their needs.\n\n\nStudents registered for current offerings of this course can find a list of book requirements at the Brandeis University Bookstore or online at http:// brandeis.bkstore.com.\n\nStudents must meet all course prerequisites. A list of course prerequisites per program may be found at http://www.brandeis.edu/gps/programscourses/courselist.>|>>
>RBIF>|> 101>|>Protein Sequence Structure and Function>|>This course begins by building a foundation in protein structure, which is then used as a basis for critically evaluating database search results and protein sequence alignments. Mass spectrometry as it relates to proteomics and structure based drug discovery are covered as well. Each student will have an independent protein sequence to analyze and report upon at the end of the course. Prerequisites: RBIF109, RBIF110.>|>>
>RBIF>|> 101>|>Structural Bioinformatics>|>This course builds a foundation in the interrelationship between protein structure, sequence, and function. This is used as a basis for evaluating database search results and protein sequence alignments and phylogenies. The course also covers use of advanced molecular visualization and modeling tools and structure based drug discovery.\n\nAt the end of the course, students will be able to:\n\nRecognize the structural elements of a protein.\n\nClassify proteins and designate subfamilies.\n\nDefine and predict binding sites.\n\nBuild a protein homology model.\n\nDetermine when to apply methods that exploit the relationships between structure, sequence, and function in uncovering biological insight into novel proteins.\n\n\nStudents registered for current offerings of this course can find a list of book requirements at the Brandeis University Bookstore or online at http:// brandeis.bkstore.com.\n\nStudents must meet all course prerequisites. A list of course prerequisites per program may be found at http://www.brandeis.edu/gps/programscourses/courselist.>|>>
>RBIF>|> 102>|>Genomics and Genetics>|>The course will cover concepts of classic genetics, from Mendelian inheritance to quantitative and complex traits, associations and population genetics. Students will learn about the anatomy and function of genomes from humans and model organisms. Using the Human Genome Projects as example, sequencing and mapping technologies will be discussed. Students are also introduced to basic sequence analysis methods and will learn to navigate genome browsers along with other relevant databases.>|>>
>RBIF>|> 102>|>Genomics and Genetics>|>This course covers concepts of classic genetics, from Mendelian inheritance to quantitative and complex traits, associations and population genetics. It addresses the anatomy and function of genomes from humans and model organisms. Using the Human Genome Projects as an example, sequencing and mapping technologies are covered. Basic sequence analysis methods are introduced, along with techniques to navigate genome browsers and other relevant databases.\n\nAt the end of the course, students will be able to:\n\nNavigate genome browsers and databases relevant to genetics and genomics.\n\nAnalyze pedigrees and apply genetics to identify disease associations.\n\nUse techniques of physical and genetic mapping and sequencing.\n\nUse comparative genomics to detect homologous sequences within and between organisms and to define evolutionary relationships.\n\nPredict possible consequences of mutations and genetic variation within and outside of genes.\n\nUse examples from developmental biology, human disease and immunology to illustrate genetic control mechanisms and mutations.\n\n\nStudents registered for current offerings of this course can find a list of book requirements at the Brandeis University Bookstore or online at http:// brandeis.bkstore.com.\n\nStudents must meet all course prerequisites. A list of course prerequisites per program may be found at http://www.brandeis.edu/gps/programscourses/courselist.>|>>
>RBIF>|> 103>|>Probability and Statistics>|>This is a four credit course which runs for 13 weeks.\n\nAn introduction to probability and statistics in the bioinformatics context. Topics covered include: probability theory with one and many random variables, classical and Bayesian methods, Poisson processes and Markov chains and applications to sequence analysis, gene finding and phylogenetics.>|>>
>RBIF>|> 103>|>Probability and Statistics>|>This course introduces probability and statistics in the bioinformatics context, building a foundation for the \"probabilistic thinking\" method with applications to real life problems within biophysics, bioinformatics and data analysis. The course addresses probability theory with one and many random variables, classical and Bayesian methods, Poisson processes and Markov chains and applications to sequence analysis, gene finding and phylogenetics, and the fundamentals of the Mathematica programming language and its uses in computational probabilistic experiments.\n\nAt the end of the course, students will be able to:\n\nApply general principles of  probability and statistics, including set theory, probability distributions, non-linear regressions, sequence analysis algorithms, and hypothesis testing, in the context of experimental data analysis, sequence analysis, and other bioinformatics problems.\n\nApply probabilistic methods and concepts, including Boltmann statistics, Monte Carlo and molecular dynamics modeling, Mendelian genetics, and models of statistical evolution, to the analysis of biological systems on different levels.\n\nParticipate in a team research work involving numerical statistical analysis and modeling, and communicate its results to colleagues; make presentations on various statistical topics. \n\nUse Mathematica as a programming, visualization and presentation environment.\n\n\nStudents registered for current offerings of this course can find a list of book requirements at the Brandeis University Bookstore or online at http:// brandeis.bkstore.com.\n\nStudents must meet all course prerequisites. A list of course prerequisites per program may be found at http://www.brandeis.edu/gps/programscourses/courselist.>|>>
>RBIF>|> 105>|>Proteomics: Analytical and Computational Principles>|>Proteomics constitute the parallel characterization of the set of proteins from an organiss genome. High-throughput, parallel study of proteins is invaluable to the discovery of modern medicines. This course covers emerging analytical techniques for the study of proteomes, as well as the computational tools that support them. Topics include the physicochemical and biological properties of proteins and their relationship to the genome, protein separation technologies, technologies for high throughput expression, isolation, and characterization of proteins, protein networks and protein-protein interactions. Data management tools and databases will be highlighted throughout, and data integration and knowledge management will be discussed. \n\nPrerequisites: General, Organic and Biochemistry and \nMolecular, Cell and Developmental Biology \nor permission of the instructor.>|>>
